Estudio	Ensayo	D_eucli	L	P	Inh	Trest	Trelative	C_h	Tipo_red
Chi30_Random_zscore	241	53.3351	35	0.13042352017428344	0.45747863750729156	1.6974593214529485	2.077896749052022	0.05687549234083303	4
Chi30_Random_zscore	242	40.3066	35	0.126431447790165	0.4343396867533545	1.6057398515252725	3.032210418784768	0.07790495544338576	4
Chi30_Random_zscore	243	45.5753	35	0.10992006445334723	0.43438556718451554	1.773475671782763	9.124125012526862	0.07889714696211028	4
Chi30_Random_zscore	244	74.4966	36	0.07757735300891534	0.5210768596767479	1.5978668610891558	9.387368715941516	0.1035029551192891	4
Chi30_Random_zscore	245	53.4475	35	0.14856785711375708	0.43329771911899856	3.026067662979134	7.656242835645671	0.08258884219585153	4
Chi30_Random_zscore	246	48.5481	37	0.1058634152634713	0.4793938410096612	2.7684235219321756	5.074700709836642	0.031105440457043478	4
Chi30_Random_zscore	247	68.7089	35	0.057709554458992895	0.45152543919048077	2.9092006623153552	3.7180736257850384	0.05739330522093971	4
Chi30_Random_zscore	248	1624.5071	36	0.08738274856815775	0.5006315804500084	1.397318648746534	2.400679473381053	0.5815758671082472	4
Chi30_Random_zscore	249	51.6086	35	0.12367169509648762	0.41824097962605333	1.4939726685537071	2.2006203374255278	0.020371806193097752	4
Chi30_Random_zscore	250	36.1769	35	0.1445722629471276	0.4757892846919067	1.655917514812377	9.05354308675909	0.04066464119955054	4
Chi30_Random_zscore	251	59.9189	36	0.1768017122296524	0.4731459652758118	1.7504578480636772	2.9295702377590507	0.039127644305220755	4
Chi30_Random_zscore	252	38.1073	34	0.14227292611034625	0.44344271256660794	1.640115541050429	3.120254767315225	0.016795293282284955	4
Chi30_Random_zscore	253	52.5803	35	0.15330935995384565	0.4460639488379216	1.6511190007396703	3.093833760366154	0.04261750119995342	4
Chi30_Random_zscore	254	53.3499	34	0.14348481473798605	0.42650494987687965	1.8888189540417128	2.6418243103516925	0.001741197258608121	4
Chi30_Random_zscore	255	59.0603	33	0.13650056902776728	0.4084145769018942	1.5431425804918688	3.1903026245013844	0.0303984460278229	4
Chi30_Random_zscore	257	66.6813	34	0.15028535494538484	0.4466080705829648	1.6168666329130037	3.227386872283023	0.05659341073561674	4
Chi30_Random_zscore	258	53.5388	34	0.11372577351168872	0.43541411570010835	1.8563180440920324	3.4144854286664206	0.020350954998938436	4
Chi30_Random_zscore	259	3539.7388	36	0.17250779735998562	0.7719084940806553	1.4600894239260787	9.11301465555169	0.046222290898749345	4
Chi30_Random_zscore	260	63.2286	35	0.09300433406700347	0.4817472586420155	1.7397055058611883	3.9002493300464747	0.000540888418295914	4
Chi30_Random_zscore	261	250.6457	33	0.1330819157767421	0.39839277839489196	1.9634498102948725	2.9208239245411107	0.7100850746435245	4
Chi30_Random_zscore	262	49.7135	20	0.07510468216080922	0.4617564431255653	1.5489160098548673	8.912913984787197	0.06473446679716688	4
Chi30_Random_zscore	263	54.6196	35	0.11309692559002094	0.42712527832815633	1.329098838377933	8.650744948460789	0.09048058517161403	4
Chi30_Random_zscore	264	70.5241	34	0.15147668515060783	0.4856981819933161	1.6481282268688706	1.9388840255520208	0.036502029709557814	4
Chi30_Random_zscore	265	53.0972	34	0.08844108560946921	0.4550942501708126	1.7851233578555383	10.36330023930301	0.020713182197397043	4
Chi30_Random_zscore	266	54.7807	35	0.1350399109351759	0.41260113755807726	1.8246650543476424	9.11127669421467	0.1126549987277855	4
Chi30_Random_zscore	267	45.0457	36	0.10424443140757883	0.4742706301861027	3.3104853956040117	3.4881716794577384	0.07471963860421146	4
Chi30_Random_zscore	268	51.2871	33	0.07655903289225872	0.4426981943240742	1.409790985734163	10.01753099750228	0.22596351034210962	4
Chi30_Random_zscore	269	73.0331	34	0.19502356731240963	0.4934621793778387	1.5843970025978122	9.615343473679284	0.05038095578663243	4
Chi30_Random_zscore	270	55.6317	35	0.11879910403888351	0.465388271593202	3.155436551262058	3.757210563506296	0.1318355739909826	4
Chi30_Random_zscore	271	29.1890	34	0.1663992298275345	0.5309834717937352	1.7181557292730119	4.2056592795752294	0.014173013799144315	4
Chi30_Random_zscore	272	62.7804	35	0.16581490716875422	0.534641509763705	1.487856090993793	10.767820725569456	0.03135009900922104	4
Chi30_Random_zscore	273	508.0737	34	0.15649246630146266	0.5642590756800178	1.6336932219792273	4.062248103959865	0.48912568906285053	4
Chi30_Random_zscore	276	3588.5320	74	0.24793834255533853	0.7303964373560724	1.0865525037746748	5.863595743174432	0.36932924677301615	3
Chi30_Random_zscore	277	59.0418	36	0.12221747709802196	0.5058412670185515	1.9645611387205202	2.5418109139362364	0.05775808920338995	4
Chi30_Random_zscore	278	94.5090	34	0.14835407888808322	0.5358805844116429	1.547114765600008	2.752113289499114	0.017737057264444245	4
Chi30_Random_zscore	279	65.6288	35	0.38212917154636195	0.4901838975535784	1.829061163080887	4.40692660904721	0.041081697552362836	4
Chi30_Random_zscore	281	3550.3681	36	0.7030562744403955	0.546809400842564	1.3450489212704129	5.056703715429882	0.06346589006661177	4
Chi30_Random_zscore	282	63.8156	34	0.06586793224154122	0.5153354473016155	1.2615682559212347	10.083031692968367	0.09959166231827388	4
Chi30_Random_zscore	283	64.7664	35	0.1300866700242561	0.431971933641398	1.707071231986881	10.48934888380417	0.03723517030826471	4
Chi30_Random_zscore	284	3556.6583	58	0.5615674111340399	0.7200499844297761	3.965854092184414	5.371477061505896	0.21919218288875142	3
Chi30_Random_zscore	286	53.2947	36	0.09105036988256879	0.4093791947860854	1.4792205614033231	10.258738436937142	0.07773516989940742	4
Chi30_Random_zscore	287	65.7577	35	0.1159870391651	0.46212216118010263	1.6304071661587247	5.358218264708298	0.05179135953781881	4
Chi30_Random_zscore	288	3535.5595	59	0.24599531310016498	0.7601841256669568	2.227711695546982	10.23026454437571	0.39285285053645913	4
Chi30_Random_zscore	289	60.8504	34	0.15606352674300744	0.44735983146043945	3.042855226199131	4.0377658474176465	0.02295224666016093	4
Chi30_Random_zscore	292	56.9504	34	0.1000154112096383	0.4747910930876644	2.849068905538944	3.141350589989766	0.03941594836256371	4
Chi30_Random_zscore	293	74.8067	36	0.19010493658489852	0.4307816751629652	1.7618129114644532	9.750985249661252	0.018929353720417864	4
Chi30_Random_zscore	294	49.0627	33	0.13781674512215744	0.3957624242382063	2.601919787560815	9.341073282715625	0.06284927620738982	4
Chi30_Random_zscore	295	3535.1912	35	0.11876398342283914	0.5880092838857947	2.4805379058879717	3.0208204076702	0.03681729075795104	4
Chi30_Random_zscore	296	42.8825	34	0.07423588966662713	0.4912298527212669	1.8675517323471902	9.455383188764682	0.0825851334343776	4
Chi30_Random_zscore	297	65.6919	34	0.04492986438087788	0.4919308452839297	1.877994703034092	9.909355150246894	0.09656253752142746	4
Chi30_Random_zscore	298	43.7596	35	0.07746990891092999	0.4630307827052816	2.009476404724279	9.574536564112133	0.12323349192864586	4
Chi30_Random_zscore	299	43.9160	35	0.06937939419676603	0.47204186391133296	2.0662523995578708	9.508754656161745	0.1308899177084862	4
Chi30_Random_zscore	300	64.6035	35	0.03571751171670624	0.4726376683295035	2.015469929715625	9.623841304628487	0.16942070502464107	4
Chi30_Random_zscore	301	48.8231	27	0.06486303752089474	0.49859164626208763	2.0989485294984833	9.464023957409077	0.13441542636666629	4
Chi30_Random_zscore	302	55.1460	36	0.07322522380089708	0.46687130187228915	2.078238326074308	9.473446368614253	0.11153948997529979	4
Chi30_Random_zscore	304	43.8876	35	0.04676133179403802	0.45551526130831693	1.8808955985102775	9.311957100733963	0.09057036357360669	4
Chi30_Random_zscore	305	1615.4700	81	0.6477281944931342	0.3287952216634896	5.559300936129947	14.042816043535852	0.04130062636650789	4
Chi30_Random_zscore	306	49.7941	35	0.044048603056156946	0.45442667162400446	1.8993660879294518	9.386587047813059	0.14781479293646554	4
Chi30_Random_zscore	307	53.8160	36	0.023008031089056788	0.4469786899599827	1.9608143622498786	9.22986738330954	0.1264640669960555	4
Chi30_Random_zscore	308	69.8161	35	0.0542609917838543	0.5082221070087338	1.8640509314161195	9.515386195354832	0.09453587207875605	4
Chi30_Random_zscore	309	51.5826	34	0.08478093201076121	0.4845236355377868	2.0772550666672367	9.077351086238513	0.0922156426727096	4
Chi30_Random_zscore	310	47.5426	35	0.06195175873180269	0.43863484194616364	1.7839798402384344	7.202672950786287	0.07813163213380432	4
Chi30_Random_zscore	311	45.4147	34	0.0855264161319254	0.4591000298958188	1.9030625713682192	9.313695189781832	0.11802748640313729	4
Chi30_Random_zscore	312	60.5134	35	0.09894619177419067	0.5077724458761385	2.379951499167738	2.631190299979641	0.07729808114898908	4
Chi30_Random_zscore	313	41.3984	36	0.05554794340078924	0.427088701425667	1.7792188123660928	9.628684870855572	0.09034542573292513	4
Chi30_Random_zscore	314	58.0020	37	0.02646588097043308	0.4188409854285033	1.960591027075339	9.603440567689557	0.15690523533494571	4
Chi30_Random_zscore	315	47.6190	36	0.04855473770209115	0.4249892754629008	1.7809209367380259	9.869895220522563	0.10649147092579224	4
Chi30_Random_zscore	316	3574.2031	36	0.038312115050708875	0.8394409116875275	1.7331591635309374	9.391388501035628	0.12819764766196418	4
Chi30_Random_zscore	317	1624.5071	36	0.011471166795052723	0.43976668935241925	2.1065033540020566	8.73804738783212	0.06043186367614771	4
Chi30_Random_zscore	318	89.2578	37	0.06614719670153305	0.5533673250687595	1.8561064090378663	9.149641051451804	0.09383732643611238	4
Chi30_Random_zscore	319	68.3262	36	0.07596172716198767	0.3794092269936166	1.9938585514080671	9.548246434446579	0.08188202175693442	4
Chi30_Random_zscore	320	78.7455	35	0.059226968172553233	0.5197079830303899	1.7371691267232705	9.716590851938466	0.052321763158880125	4
Chi30_Random_zscore	321	41.7022	36	0.0860704176749584	0.4917333408124022	1.8727259455091951	9.993917111040284	0.10194493607497795	4
Chi30_Random_zscore	322	53.2652	36	0.09346480178782116	0.4877038711272937	1.8141503892875412	9.961347759020661	0.07467122210160423	4
Chi30_Random_zscore	323	59.3743	37	0.10379588825551803	0.4075312549144297	1.6751774226293101	10.003637916109868	0.1018513589403448	4
Chi30_Random_zscore	324	1624.5071	36	0.0008550701978385367	0.4979701597921799	1.918218565620078	8.93515858486781	0.3009229467938244	4
Chi30_Random_zscore	325	43.4902	35	0.08554772157142168	0.44988957265908996	1.828359155964003	9.764879751717972	0.047666859965858954	4
Chi30_Random_zscore	326	69.1707	36	0.11706466786353538	0.5219912032475407	1.6770408480805865	9.84045766384947	0.044118492207221784	4
Chi30_Random_zscore	327	76.6456	34	0.08806037801680223	0.4376662546042604	1.7936361101336458	10.081545550330056	0.034338303366633786	4
Chi30_Random_zscore	328	46.5331	35	0.15123987876236547	0.4203866739410045	1.597012252918872	9.845445959028215	0.05547047410247197	4
Chi30_Random_zscore	329	35.0789	37	0.10935803736603054	0.5632388405033764	1.7882789183906802	9.673836900845204	0.0008456623844956823	4
Chi30_Random_zscore	330	53.1947	37	0.11447082062099985	0.5500053596432832	1.6932532403778744	10.097324737898672	0.003255811199444784	4
Chi30_Random_zscore	331	3560.2807	37	0.1640434740778642	0.6141340493186913	1.5065182084753101	9.781154372722913	0.0185839691665786	4
Chi30_Random_zscore	332	36.7693	21	0.1365310265363602	0.5867754704952108	1.7863934664995114	8.437338538193503	0.0029611002970442463	4
Chi30_Random_zscore	333	3573.9160	27	0.4279055220419128	0.6079900058091885	1.585494388928587	8.561552162610514	0.003135346411837837	4
Chi30_Random_zscore	334	78.0796	22	0.14086093183790804	0.5567878268276251	1.6831268873912644	8.834041738658168	0.017404178792152676	4
Chi30_Random_zscore	335	48.4964	23	0.16773579239990052	0.5651570168452842	1.7495707593611596	7.994856372758818	0.002338020393400062	4
Chi30_Random_zscore	336	48.0101	26	0.12963937443155302	0.5886929041055537	1.5830866653042714	8.495435465643883	0.026279574532760978	4
Chi30_Random_zscore	337	707.0758	37	0.143773433217539	0.5740759180883971	1.6799733367883884	8.126615874294014	0.0009691955289021106	4
Chi30_Random_zscore	338	3556.5398	33	0.1844483887260594	0.6262838807289407	1.7850617651239693	9.035102681024451	0.033373462984625235	4
Chi30_Random_zscore	339	234.8571	21	0.11083300469176507	0.5819588038404788	1.4275991689693026	9.172132519677639	0.0331680621004264	4
Chi30_Random_zscore	340	701.7641	26	0.11286991506028861	0.6413531683347163	1.5417024756033229	8.254002393335242	0.025849219988400514	4
Chi30_Random_zscore	342	55.7853	37	0.1599845172936299	0.5365446857401339	1.6583332937414124	10.202014443091354	0.00010272016110254541	4
Chi30_Random_zscore	343	47.4967	34	0.09847461115380855	0.5190778303027407	1.7258885854132655	9.366363582342654	0.04492636924873984	4
Chi30_Random_zscore	344	944.2715	33	0.12718566285890548	0.553185711422801	1.906538649834995	2.359602602384849	0.017691623019421992	4
Chi30_Random_zscore	345	49.1234	33	0.20958330168932543	0.5327017476035782	1.5649182266924246	9.58548618125711	0.0627605894454916	4
Chi30_Random_zscore	346	238.6953	24	0.0996600119229166	0.6028814200909821	1.7880286673478991	10.551173557068967	0.03500557563989073	4
Chi30_Random_zscore	347	46.5966	34	0.14857394318186504	0.4968912503892169	2.7168824626361014	2.949547604636325	0.017073447656871254	4
Chi30_Random_zscore	348	79.0690	29	0.12109945905483467	0.3971005142207124	2.9545242538615817	3.2433988485143104	0.050664776035382955	4
Chi30_Random_zscore	349	227.7107	36	0.18044227735145554	0.5727075472523144	1.6551738144278647	10.007983215566616	0.07460062890818109	4
Chi30_Random_zscore	350	54.5256	25	0.08672485013561287	0.4962526589776652	1.4819593410604441	9.194152099395836	0.018844951388865713	4
Chi30_Random_zscore	351	64.7530	38	0.13827453015092406	0.5178725775014393	1.7657636149156863	8.871429802807146	0.001047992381890424	4
Chi30_Random_zscore	352	43.3476	34	0.10825167729550622	0.4798086125268047	1.8572630060251287	8.397966750154005	0.0435425169641005	4
Chi30_Random_zscore	353	53.3518	34	0.11499032629905778	0.4816491114687702	1.934960108426335	8.443059213214944	0.05919151205713518	4
Chi30_Random_zscore	354	3505.8081	32	0.6428078936547637	0.9450762913296139	1.872117893528493	8.153497594365366	0.07388370072362169	4
Chi30_Random_zscore	355	52.9268	36	0.16054831609706757	0.5393768081728361	2.4437426535339384	8.69973300228865	0.03975052640100927	4
Chi30_Random_zscore	356	48.4478	34	0.1315062626307148	0.5090651041687911	1.9427836437031183	8.611371235529058	0.04995480088717237	4
Chi30_Random_zscore	357	50.7123	33	0.35365169221221016	0.4816629680102165	1.814267833492393	8.453425841061605	0.032815685532635426	4
Chi30_Random_zscore	359	44.7472	35	0.10513253690210839	0.5039608540283781	1.607805386127245	10.393761200553127	0.06848818174530955	4
Chi30_Random_zscore	361	3524.9083	39	0.91460580251452	0.8912417475361636	2.5027725288598255	11.127128467823248	0.7884445961422578	4
Chi30_Random_zscore	363	1615.4700	13	0.5496906824183743	0.231260330845664	8.398983436006455	13.871590015736857	0.8822244553876833	4
Chi30_Random_zscore	364	1615.4700	72	0.03825040260535306	0.027403930006751454	7.453324592557026	15.22556063148297	0.7155949761113415	3
Chi30_Random_zscore	365	1615.4700	83	0.7453090852153289	0.20347546907963154	2.505415298249832	5.810242444560423	0.7725873194397881	3
Chi30_Random_zscore	367	3526.1371	14	0.8662637102743322	0.8310906032808918	6.391561477182872	10.518239166688158	0.40380509035994616	3
Chi30_Random_zscore	368	3565.3091	93	0.7279143370809629	0.7780005292861683	7.978598229669487	8.801810340684591	0.7470445561884848	4
Chi30_Random_zscore	369	45.8053	27	0.7296079578493277	0.4751042610908025	5.818971411295914	15.550683536924975	0.07999292984895201	4
Chi30_Random_zscore	372	46.8615	36	0.09641827954789783	0.5334563127653601	2.2870134849865753	7.768899859569685	0.057890260876044375	4
Chi30_Random_zscore	373	48.1313	35	0.0689760096959558	0.5119752931126109	1.8070490844791784	9.052157371932005	0.09731442299740442	4
Chi30_Regular_zscore	0	1615.4700	53	0.0	0.4593276502452601	4.98129988720756	7.8723521043467395	0.06084784320875258	0
Chi30_Regular_zscore	1	1615.4700	23	0.0	0.5644063140131557	3.2094145912033545	10.51827059570078	0.1888912143864494	0
Chi30_Regular_zscore	2	1615.4700	61	0.0	0.039748023512790276	1.3995127965224774	6.244001390208696	0.689531304262064	0
Chi30_SW_zscore	0	180.1330	40	0.16599908461717428	0.10807881727997226	0.729494241341393	1.4150501105217772	0.9966779897516499	1
Chi30_SW_zscore	1	1615.4700	99	0.67031881130017	0.648594401096755	4.1233743686483635	5.8707033214377855	0.8928175632828236	1
Chi30_SW_zscore	2	105.9221	58	0.1979982996595977	0.2988800501957368	0.77399455137384	4.05933867113685	0.9227012332444081	2
Chi30_SW_zscore	3	1615.4700	39	0.02073764387009225	0.6361583399427476	5.986490988402865	12.939698672341342	0.6771741013779806	2
Chi30_SW_zscore	4	1615.4700	69	0.5314000009461842	0.7470225024945542	6.768262569401186	11.82753077074738	0.5931586579552359	1
Chi30_SW_zscore	7	1615.4700	72	0.5498307242909548	0.47837683001118947	7.831581007927778	9.379919758283116	0.046785140679668435	2
Chi30_SW_zscore	9	1615.4700	81	0.1738889595287445	0.34983546553831246	1.2032620335076383	4.246246836111696	0.2092387531760267	1
Chi30_SW_zscore	10	1615.4700	81	0.47408956433457883	0.5445172804851942	4.588912965550593	8.863830909945044	0.2938508730381114	2
Chi30_SW_zscore	15	51.4565	89	0.6189257576633908	0.5222938364078367	0.1896462934837828	1.6659526844797468	0.626519412304213	1
Chi30_SW_zscore	18	1615.4700	61	0.6297350757055826	0.33326701897912336	2.0452518940142617	6.909875161030168	0.813120203401011	2
Chi30_SW_zscore	19	1615.4700	86	0.062197546204848075	0.5215062514049106	1.095970743826351	4.122177413792373	0.9613444362560204	2
Chi30_SW_zscore	20	1615.4700	67	0.8376228439428248	0.06513171140648732	9.160370131368689	16.246931594632535	0.7319861920999878	2
Chi30_SW_zscore	23	1615.4700	53	0.3961903474789623	0.17104863554240002	7.255492689798282	8.918262133496395	0.6534184140520893	1
Chi30_SW_zscore	26	1615.4700	71	0.5170837794635555	0.19160475828258494	1.7056566644233195	3.2844922561234933	0.852459443865469	2
Chi30_SW_zscore	27	1615.4700	16	0.49055567006089296	0.48041947792000284	8.214183881975494	14.282813973107302	0.9236113367547016	2
Chi30_SW_zscore	28	1615.4700	72	0.4756958552845173	0.590078926612588	6.3262344290355745	8.16798379071135	0.9025027946732729	2
Chi30_SW_zscore	31	673.2842	33	0.4597629683412221	0.9854978696834109	0.5105883031913927	4.885060704541429	0.8891077458141222	1
Chi30_SW_zscore	32	1615.4700	57	0.936719396378053	0.23708161278063766	4.143489520384746	4.634406350884278	0.09140600015067302	1
Chi30_SW_zscore	33	1132.0304	64	0.20217180668336843	0.7889924780897515	0.1696891620852825	4.509363138193317	0.4359594518259208	1
Chi30_SW_zscore	34	1615.4700	39	0.3064941400633967	0.0013522367654341672	8.995826694047587	10.208870930361732	0.7749066235750061	1
Chi30_SW_zscore	35	1615.4700	97	0.10317763670798907	0.3234548282194363	8.612065208534387	13.801542134748143	0.37053672874475085	2
Chi30_SW_zscore	36	1615.4700	73	0.4972299803414384	0.514501815412205	1.8415337536615584	9.366067391534745	0.016269710792971792	1
Chi30_SW_zscore	37	1615.4700	89	0.9004882053704719	0.79453375794156	5.753908752341061	8.451025725349787	0.8794290180180672	2
Chi30_SW_zscore	39	1615.4700	59	0.3944577165406521	0.7031935046451099	8.115535918049929	10.709165300719988	0.05209716192953828	2
Chi30_SW_zscore	40	79.8743	30	0.2311498904208183	0.09892568509485367	0.11726543965511071	0.7758759003386478	0.9968403039330973	1
Chi30_SW_zscore	41	495.7753	26	0.2482112758683554	0.11112049362772564	0.029906995518013124	0.6885004263526007	0.9900297701243173	1
Chi30_SW_zscore	42	3468.5052	22	0.22934943167008515	0.11318962042017433	0.6301821477285856	1.1290902234327949	0.9969076401534323	1
Chi30_SW_zscore	43	92.8593	26	0.2625097161487221	0.11209685270460823	0.06327824786533343	0.15248037693310457	0.9633738476848505	1
Chi30_SW_zscore	46	100.6776	47	0.2727024886423551	0.06386378291792194	0.8546782020087897	2.2650657609947	0.8334796451154866	1
Chi30_SW_zscore	47	78.0986	48	0.26195093874648373	0.4098965474795529	0.9629581109039875	2.235952475063196	0.8166879853258315	1
Chi30_SW_zscore	49	69.4454	51	0.39572748579520167	0.05996067287452957	0.3338773489622284	0.4465845291624837	0.7298101183044823	1
Chi30_SW_zscore	51	1615.4700	51	0.30119369286765585	0.07282097274279424	1.0668692899566403	2.2118870127533836	0.7559143702340966	1
Chi30_SW_zscore	52	138.8723	46	0.371549256076044	0.13736078906127583	0.9331349214524511	1.870309445891671	0.837801540451318	1
Chi30_SW_zscore	53	203.4505	23	0.25369817810156253	0.07381002868189704	0.4846188357747936	0.9797845675662367	0.582030396040046	1
Chi30_SW_zscore	54	1615.4700	48	0.1967640022614497	0.20117102316038482	2.1452951315703688	2.6871898496202626	0.955730831933676	1
Chi30_SW_zscore	55	91.4444	35	0.4344206733094376	0.0308198747169649	0.030169476384186933	0.19818932794218158	0.6833793867115375	1
Chi30_SW_zscore	56	76.3479	42	0.5878400095435758	0.40454781009653806	0.13713783338250546	0.19258342453202837	0.6313913730518622	1
Chi30_SW_zscore	58	67.1380	32	0.4368095608007122	0.4408149208912494	0.4326860132246323	1.4980617873218212	0.5266883831986101	1
Chi30_SW_zscore	59	1615.4700	54	0.7078738685650052	0.4426486929636958	1.1868353972492645	1.6732276627233758	0.4829609562828895	1
Chi30_SW_zscore	60	75.8431	42	0.6869834955084766	0.2761814049023378	0.5567192083960404	1.2389203947769083	0.5242848215677733	1
Chi30_SW_zscore	61	67.5432	31	0.7003282514876198	0.3856790732379468	0.45298555829699677	1.2251667653195457	0.5242568701126258	1
Chi30_SW_zscore	62	58.8859	42	0.7034234740669201	0.39121949702014736	0.4844197635145501	1.286512558152603	0.5492385667553475	1
Chi30_SW_zscore	63	77.4857	42	0.6848544116116668	0.27310892419305943	0.4707822960725842	1.2720594924728144	0.5300594558251243	1
Chi30_SW_zscore	64	56.2720	37	0.763792694691117	0.45603012643161767	0.6341303031801087	1.465624761023331	0.5932620902451426	1
Chi30_SW_zscore	67	1615.4700	51	0.7130859434312784	0.3709244962508479	2.2898906526714398	2.9385811821507213	0.5253891326407838	1
Chi30_SW_zscore	68	1615.4700	77	0.774253607214914	0.4772945389641077	1.7563864002568126	2.4720365304937983	0.5987614252027625	1
Chi30_SW_zscore	69	50.4487	32	0.6564835849839816	0.5036344540748173	0.6598594627047933	1.4399218820347919	0.5540061757737204	1
Chi30_SW_zscore	70	62.8975	26	0.581614969245437	0.5653855646633852	0.7702541232866496	1.4717716909417287	0.5629051169149565	1
Chi30_SW_zscore	71	51.7992	21	0.5929024676899138	0.6448006819913957	0.38334488694750335	1.4860845084920977	0.5707344567508909	1
Chi30_SW_zscore	72	47.6878	20	0.5891935510059431	0.6364089264590748	0.7867278177178266	1.548878386954779	0.5637625382486453	1
Chi30_SW_zscore	73	45.0492	21	0.6538583886304566	0.6369198249497035	0.7533452141667628	1.6647548704966824	0.5549966280652038	1
Chi30_SW_zscore	74	40.9699	18	0.5790562335919415	0.6499116235579026	0.8133203193197791	1.5739218543298945	0.5666757539655298	1
Chi30_SW_zscore	77	40.5208	13	0.5264942236584457	0.6636983037959405	0.9213164903727253	1.7121217978937047	0.5654709379179086	1
Chi30_SW_zscore	79	1615.4700	13	0.5268152582825864	0.7660604433243439	1.0373085932324857	2.4623289861697293	0.44164692074199957	1
Chi30_SW_zscore	80	48.9582	18	0.5638344088077971	0.6920594885083052	0.7108568149896621	1.6693855270394824	0.40637693334268105	1
Chi30_SW_zscore	81	54.7406	21	0.5681683823813101	0.6989050423783179	0.714624147682049	1.6455295024464691	0.37820343866520845	1
Chi30_SW_zscore	82	37.6236	19	0.5607753590938709	0.6866882415865384	0.8881600890804278	1.6960076938995874	0.3912786257823354	1
Chi30_SW_zscore	83	1615.4700	18	0.5489079576376331	0.6722675811149206	1.2662799304720558	1.927937291639868	0.23585281236005223	1
Chi30_SW_zscore	84	675.5439	14	0.614484964893774	0.8617280327963799	0.8615373679969445	1.7776703736340413	0.4928988663837754	1
Chi30_SW_zscore	85	1615.4700	23	0.5220274887449695	0.7233586412338004	1.4991190570053705	2.820890311494717	0.40874619113094746	1
Chi30_SW_zscore	87	1615.4700	13	0.5684321162504316	0.6794659099436873	1.9581728497990711	2.456768851605223	0.26912160224828824	1
Chi30_SW_zscore	88	56.6957	28	0.5096618495130714	0.6077447841554536	0.2778038528874132	0.9285613670828187	0.3888976296484808	1
Chi30_SW_zscore	90	278.9809	24	0.730120242159595	0.7393163510928848	0.7741691736262712	7.572215845716581	0.6278393390132742	1
Chi30_SW_zscore	91	41.8901	19	0.5728077618198578	0.689726802994474	0.7630784790584838	1.5827472198287178	0.3547304753467346	1
Chi30_SW_zscore	92	1615.4700	18	0.6003823314978693	0.811750002309694	1.6005640268987213	1.9879438204835613	0.5038020458974006	1
Chi30_SW_zscore	93	1615.4700	16	0.6692713800755301	0.6803478166180366	1.3137342702508157	1.6201546906128435	0.45926453492460234	1
Chi30_SW_zscore	94	116.2400	12	0.6333726184546451	0.5000856370943997	0.22491336112104499	1.0148381420114796	0.7032073576357535	1
Chi30_SW_zscore	95	481.8635	20	0.5761600547520819	0.7185292925714506	0.9524534046077024	2.353693657179093	0.41590193007180476	1
Chi30_SW_zscore	97	54.0210	28	0.4985240092625113	0.5592365021152995	0.7368059602414889	1.402544999838248	0.33956369773214995	1
Chi30_SW_zscore	99	65.6839	22	0.46344388069988085	0.5352189720561393	0.32245784736361627	0.725537151652254	0.2849275613655985	1
Chi30_SW_zscore	100	1615.4700	16	0.5329016690523414	0.584297124787382	1.1972947336474495	1.7505233470210235	0.6488940325469206	1
Chi30_SW_zscore	101	67.3396	27	0.4997955853288658	0.5665525134974482	0.004807114114360078	0.3632955785924272	0.35367434798241	1
Chi30_SW_zscore	102	46.2549	21	0.5582991619819466	0.6698509977100209	0.6683321662179718	1.051303681621111	0.5516111454388404	1
Chi30_SW_zscore	103	48.7317	18	0.5537469400844772	0.667862741808999	0.6299422105854771	1.0312319153530631	0.5535786327172073	1
Chi30_SW_zscore	104	41.3360	18	0.5599441375279722	0.7075036966462943	0.9713848096694585	1.2512305172702087	0.6157019846741393	1
Chi30_SW_zscore	105	1615.4700	18	0.5596923358980749	0.7041723668641753	1.7014474255928609	2.2407935293698285	0.6113520248571537	1
Chi30_SW_zscore	106	50.7008	13	0.539408091785764	0.667171748460678	0.973455537780695	1.1845352449468711	0.539953547723695	1
Chi30_SW_zscore	107	59.0123	15	0.43301432130806755	0.7452618176510266	0.5893370065048025	0.8887907012226707	0.5075607077043941	1
Chi30_SW_zscore	108	1615.4700	24	0.4817520828816548	0.8113635610488331	1.4198653026512018	1.8433664007373458	0.5953980794230173	1
Chi30_SW_zscore	110	1615.4700	18	0.6130309075973981	0.6880540259720228	1.133336408739269	1.3797097380164278	0.4498932573853851	1
Chi30_SW_zscore	111	59.8305	12	0.5343482371347825	0.6641017892475436	0.8935662946389	1.0998077244411901	0.5545383318466689	1
Chi30_SW_zscore	112	45.5780	14	0.58227039949477	0.717296477538043	0.6593532151615111	1.1103330776814826	0.4782081757346094	1
Chi30_SW_zscore	113	33.4675	16	0.5887061447014647	0.7673342139887094	0.5816949433000358	0.7941258728710949	0.4847099303016123	1
Chi30_SW_zscore	114	68.8330	22	0.5846886895423201	0.72442689120393	0.5500045179875008	0.8752566658213214	0.4736658919840616	1
Chi30_SW_zscore	115	3500.0163	16	0.5570195294692845	0.8421945313675095	0.2532936486038242	0.5859607742533435	0.3940526193158983	1
Chi30_SW_zscore	118	37.1209	19	0.5977885862221202	0.6976167278325535	0.8235262437523019	1.1901437875807417	0.5137874987214792	1
